"","filed_date","report_id","report_title","report_url","senator_full_name","senator_first_name","senator_last_name","v1","number","transaction_date","owner","ticker","asset_name","type","amount","comment","transaction_type","data"
"70","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"66","11/04/2020","Child","HNVRX","Harbor Small Cap Value Fund Retirement Class",NA,"$1,001 - $15,000","--","Purchase",NA
"71","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"67","02/06/2020","Child","IJT","iShares S&P Small-Cap 600 Growth ETF",NA,"$1,001 - $15,000","--","Purchase",NA
"72","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"68","02/07/2020","Child","MIPTX","Matthews Pacific Tiger Fund Institutional Class",NA,"$1,001 - $15,000","--","Purchase",NA
"73","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"69","02/06/2020","Child","OANIX","Oakmark International Fund Class Institutional",NA,"$1,001 - $15,000","--","Purchase",NA
"74","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"70","11/04/2020","Child","PBSIX","Polen U.S. Small Company Growth Fund Institutional",NA,"$1,001 - $15,000","--","Purchase",NA
"75","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"71","11/05/2020","Child","SIDRX","Hartford Schroders International Multi-Cap Value F",NA,"$1,001 - $15,000","--","Purchase",NA
"76","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"72","11/04/2020","Child","TGVIX","Thornburg International Equity Fund Class I",NA,"$1,001 - $15,000","--","Purchase",NA
"77","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"73","11/04/2020","Child","TSEGX","Touchstone Sands Capital Emerging Markets Growth F",NA,"$1,001 - $15,000","--","Purchase",NA
"78","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"74","11/04/2020","Child","WCMIX","WCM Focused International Growth Fund Institutiona",NA,"$1,001 - $15,000","--","Purchase",NA
"79","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"75","11/04/2020","Child","VPMAX","Vanguard PRIMECAP Fund Admiral Shares",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"80","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"76","02/06/2020","Child","EFV","iShares MSCI EAFE Value ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"81","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"77","02/07/2020","Child","HNVRX","Harbor Small Cap Value Fund Retirement Class",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"82","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"78","02/07/2020","Child","HNACX","Harbor Capital Appreciation Fund Retirement Class",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"83","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"79","02/07/2020","Child","VPMAX","Vanguard PRIMECAP Fund Admiral Shares",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"84","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"80","02/07/2020","Child","DODFX","Dodge & Cox International Stock Fund",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"85","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"81","11/16/2020","Child","ABCIX","American Beacon The London Company Income Equity F",NA,"$15,001 - $50,000","--","Sale (Full)",NA
"86","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"82","11/04/2020","Child","IJT","iShares S&P Small-Cap 600 Growth ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"87","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"83","11/04/2020","Child","EFAV","iShares MSCI EAFE Min Vol Factor ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"88","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"84","11/04/2020","Child","DFTWX","DFA T.A. World ex U.S. Core Equity Portfolio Insti",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"89","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"85","11/04/2020","Child","CCALX","Conestoga Small Cap Institutional Class",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"90","2021-08-16","7567775a-9f88-42a7-b906-68a4449865a5","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Sullivan/Daniel+S/7567775a-9f88-42a7-b906-68a4449865a5","Daniel S Sullivan","Daniel+S","Sullivan",NA,"86","11/04/2020","Child","OANIX","Oakmark International Fund Class Institutional",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"91","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"1","03/09/2020","Spouse","DOW","Dow Inc.","Purchase","$1,001 - $15,000","--",NA,NA
"92","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"2","03/09/2020","Spouse","JNJ","Johnson & Johnson","Purchase","$1,001 - $15,000","--",NA,NA
"93","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"3","03/09/2020","Spouse","MMM","3M Company","Purchase","$1,001 - $15,000","--",NA,NA
"94","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"4","03/09/2020","Spouse","PSX","Phillips 66","Purchase","$1,001 - $15,000","--",NA,NA
"95","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"5","03/09/2020","Spouse","VFC","V.F. Corporation","Purchase","$1,001 - $15,000","--",NA,NA
"96","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"6","03/09/2020","Spouse","T","AT&T Inc.","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"97","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"7","03/09/2020","Spouse","AMGN","Amgen Inc.","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"98","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"8","03/09/2020","Spouse","AAPL","Apple Inc.","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"99","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"9","03/09/2020","Spouse","BLK","BlackRock, Inc.","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"100","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"10","03/09/2020","Spouse","EMR","Emerson Electric Co.","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"101","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"11","03/09/2020","Spouse","MDT","Medtronic plc","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"102","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"12","03/09/2020","Spouse","MSFT","Microsoft Corporation","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"103","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"13","03/09/2020","Spouse","PG","The Procter & Gamble Company","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"104","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"14","03/09/2020","Spouse","TROW","T. Rowe Price Group, Inc.","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"105","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"15","03/09/2020","Spouse","WMT","Walmart Inc.","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"106","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"16","07/15/2020","Spouse","PLD","Prologis, Inc.","Purchase","$1,001 - $15,000","--",NA,NA
"107","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"17","07/15/2020","Spouse","TROW","T. Rowe Price Group, Inc.","Sale (Full)","$1,001 - $15,000","--",NA,NA
"108","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"18","08/19/2020","Spouse","AAPL","Apple Inc.","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"109","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"19","08/19/2020","Spouse","CSCO","Cisco Systems, Inc.","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"110","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"20","08/19/2020","Spouse","CMCSA","Comcast Corporation","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"111","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"21","08/19/2020","Spouse","DIS","The Walt Disney Company","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"112","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"22","08/19/2020","Spouse","IBM","International Business Machines Corporation","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"113","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"23","08/19/2020","Spouse","LOW","Lowe's Companies, Inc.","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"114","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"24","08/19/2020","Spouse","MSFT","Microsoft Corporation","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"115","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"25","08/19/2020","Spouse","SBUX","Starbucks Corporation","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"116","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"26","09/11/2020","Spouse","AAPL","Apple Inc.","Sale (Partial)","$1,001 - $15,000","--",NA,NA
"117","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"27","11/05/2020","Spouse","AMGN","Amgen Inc.","Sale (Full)","$1,001 - $15,000","--",NA,NA
"118","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"28","11/05/2020","Spouse","AAPL","Apple Inc.","Sale (Full)","$1,001 - $15,000","--",NA,NA
"119","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"29","11/05/2020","Spouse","BLK","BlackRock, Inc.","Sale (Full)","$1,001 - $15,000","--",NA,NA
"120","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"30","11/05/2020","Spouse","CVS","CVS Health Corporation","Sale (Full)","$1,001 - $15,000","--",NA,NA
"121","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"31","11/05/2020","Spouse","CSCO","Cisco Systems, Inc.","Sale (Full)","$1,001 - $15,000","--",NA,NA
"122","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"32","11/05/2020","Spouse","CMCSA","Comcast Corporation","Sale (Full)","$1,001 - $15,000","--",NA,NA
"123","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"33","11/05/2020","Spouse","DIS","The Walt Disney Company","Sale (Full)","$1,001 - $15,000","--",NA,NA
"124","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"34","11/05/2020","Spouse","DOW","Dow Inc.","Sale (Full)","$1,001 - $15,000","--",NA,NA
"125","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"35","11/05/2020","Spouse","IBM","International Business Machines Corporation","Sale (Full)","$1,001 - $15,000","--",NA,NA
"126","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"36","11/05/2020","Spouse","LOW","Lowe's Companies, Inc.","Sale (Full)","$1,001 - $15,000","--",NA,NA
"127","2021-08-16","50e02aba-3d11-42d9-b0fd-153fd1b21a8c","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cassidy/William/50e02aba-3d11-42d9-b0fd-153fd1b21a8c","William Cassidy","William","Cassidy",NA,"37","11/05/2020","Spouse","MDT","Medtronic plc","Sale (Full)","$1,001 - $15,000","--",NA,NA
